X,Y,osm_id,osm_type,completeness,is_in_health_zone,amenity,speciality,addr_street,operator,water_source,changeset_id,insurance,staff_doctors,contact_number,uuid,electricity,opening_hours,operational_status,source,is_in_health_area,hidden,changeset_version,emergency,changeset_timestamp,addr_housenumber,addr_postcode,health_amenity_type,addr_city,name,staff_nurses,changeset_user,wheelchair,beds,url,dispensing,healthcare,operator_type,tag
36.7456121974035,-1.28251437543378,8074036799,node,12,,pharmacy,,,,,93408841,,,,b1fa47805e644dffa36c698f6a5e18f1,,,unknown,,,0,1,,2020/11/02 09:38:34,,,,,,,Peter Agenga,,,,,,unknown,
36.8897999589081,-1.25023005043744,8891905584,node,12,,clinic,,,,,107379304,,,,49a18d7f3de7452180d714c33af25240,,,,,,0,1,,2021/07/04 08:08:24,,,,,Vission Medical clinic and maternity,,GY_OSM,,,,,clinic,,
36.8402543616114,-1.30961600205984,3856041157,node,9,,pharmacy,,,,,35546881,,,,97767dfa0ae447dd85339e441bb68a61,,,,,,0,2,,2015/11/24 09:59:31,,,,,clinic,,fondolucy,,,,,,,
36.8786012333541,-1.31728502436846,878846270,node,15,,pharmacy,,,,,56694932,,,,878412ec920f4ee8b24d4e19cc7e8af4,,sunrise-sunset,,,,0,2,,2018/02/26 16:07:27,,,,,Katope Medical Clinic,,thetornado76,,,,yes,,,
36.8028345283597,-1.31523003316741,612008709,node,18,,hospital,,,,,5465814,,,,a85f56547dd04a348ebc2302668d9288,,Mo-Fr 08:00-20:00,operational,,,0,4,,2010/08/11 19:05:16,,,,,Rail Side Clinic,,ebrelsford,,,,,,private,
,,258874598,way,9,,hospital,,,,,20261709,,,,758e7031c41b42cd96d7b1f13a4eb512,,,,,,0,1,,2014/01/29 09:19:15,,,,,Kitengela Health Centre,,Jamwa,,,,,,,
39.4457265506683,3.19640897805681,3697007910,node,9,,clinic,,,,,33336798,,,,397ef2b9b1a8477f878bfd5878b544d9,,,,,,0,1,,2015/08/14 13:59:46,,,,,Ogorji Health Center,,ELIJAH LWEVO,,,,,,,
36.8024272516845,-1.26062377801065,6969796486,node,9,,pharmacy,,,,,76974679,,,,e0741a9314e84ef794ff590953325951,,,,,,0,1,,2019/11/12 17:40:01,,,,,Goodlife,,JanetChapman,,,,,,,
,,551944338,way,21,,hospital,,Biashara Street Kiambu,Macharia,,84314648,,,,f82e468f82b8444c86055147a539da70,,,,,,0,3,,2020/04/29 07:03:13,,,,Kiambu,"Amani House;St Mary's mother & Child",,_aahu_,,,,,hospital,,
36.9344380357157,-1.39090210647498,6210121906,node,18,,hospital,,Mombasa Road,,,66328893,,,,cd235c8574b541bf93925b5763c5a5a8,,,,,,0,1,,2019/01/15 11:28:47,,,,Mlolongo,Mariakani Cottage Hospital,,DingoKG,,,,,hospital,,
36.8659057513504,-1.26147906741048,1124602251,node,9,,hospital,,,,,7110704,,,,c78c6bdf62704479b03b6497da275bb1,,,,,,0,1,,2011/01/28 08:24:42,,,,,Lions health clinic mathare valley,,PrimusK,,,,,,,
37.4275182420473,-1.66655507393335,5702426114,node,18,,clinic,,,,,75323374,,,,f85fea9cea8d4130a167b382aafac1a0,none,mo-fr 7:00-7:0,,,,0,4,,2019/10/05 16:52:20,,,,,Katilini Dispensary Mbooni,,mikelmaron,,,,yes,,,
36.7861038305302,-1.3077136453156,612009706,node,21,,pharmacy,,,,,6012696,,,0728134203,068bf0634ea64c25ba0822ccba30e538,,07:30-19:00,operational,,,0,7,,2010/10/11 15:32:51,,,,,Herbal Chemist,,ebrelsford,,,,,,private,
36.8506382823579,-1.26338502837311,7952200608,node,15,,clinic,,,,,91659564,,,,619afa5dbffb4d4b809fe1261b00bdbd,,,operational,,,0,1,,2020/09/28 17:45:03,,,,,Prospect Joslim Medicare,,Peter Agenga,,,,,,private,
36.7915566776397,-1.3144067626377,7930812997,node,15,,clinic,,,,,91281159,,,,337b06499ca24719aeae54e99e6e23d8,,,operational,,,0,1,,2020/09/22 09:36:09,,,,,Beyond Zero,,Peter Agenga,,,,,,county_government,
36.8403463949082,-1.3095300037333,3856068146,node,9,,pharmacy,,,,,35546881,,,,9e23a49f30014507ae833a17c069e52b,,,,,,0,2,,2015/11/24 09:59:24,,,,,Mwema Dispensary,,fondolucy,,,,,,,
39.3671267624012,1.26203252548285,3713256979,node,9,,pharmacy,,,,,33565006,,,,600fade931b343cd9f19b25f6c886b83,,,,,,0,1,,2015/08/25 09:08:21,,,,,Loll Kuta South Dispensary,,ELIJAH LWEVO,,,,,,,
36.874721082737,-1.31013450659017,1446059245,node,12,,pharmacy,,,,,9399376,,,,b5d956e034cf4eabaceceb534d7ee50f,,,,,,0,1,,2011/09/26 07:55:51,,,,,Flodo medical clinic,,Bentez,,,,yes,,,
36.8437327676094,-1.26696703469432,8100967917,node,15,,pharmacy,,Mlango,,,93865252,,,,8d3a8006c5474b66abf169b4c43a7888,,Mo-Su 08:00-20:30,,,,0,1,,2020/11/10 13:29:18,,,,,Trustmed pharmacy,,Richard Chapia,,,,,,,
,,798288070,way,18,,hospital,,Magadi Road,,,84398367,,,,35ad7655f02149aaa381301158e8fef5,,,,,,0,1,,2020/04/30 09:12:42,,,,Rongai,Getrudes,,_aahu_,,,,,hospital,,
36.8114971414705,-1.26452345846215,6225467024,node,18,,hospital,,Shivachi Road,,,66511302,,,,71c8aa65e12f406f99b8d2ee28677cdb,,,,,,0,1,,2019/01/21 17:02:42,,,,Nairobi,Dinesh Chandaria Medical Center,,DingoKG,,,,,hospital,,
39.7936159331424,-1.01823850042896,5488734122,node,9,,clinic,,,,,57317643,,,,bf2cc8638969455183ab082529aacb47,,,,,,0,1,,2018/03/19 12:58:11,,,,,Bilbil Dispensary,,Ouma,,,,,,,
36.7959340427531,-1.31284353769584,612008964,node,18,,clinic,,,,,72498627,,,,ccc1e19ce8614cd68aa74afde7cfa520,,Mo-Fr 07:30-18:30,operational,,,0,9,,2019/07/22 05:09:46,,,,,Kishep Medical Centre and Dental Clinic,,HubMiner,,,,,,private,
,,666097819,way,18,,hospital,,Moi Avenue,,,66632110,,,,4e68fe53a7ab4474b75c613c96a40d2d,,,,,,0,1,,2019/01/25 13:37:18,,,,Bungoma,Bungoma District Hospital,,DingoKG,,,,,hospital,,
36.8671999172004,-1.31218002624064,8894592636,node,12,,clinic,,,,,107429683,,,,4bfb243ad598401289cd640cb0618941,,,,,,0,1,,2021/07/05 09:34:43,,,,,Modan Medical Center,,GY_OSM,,,,,clinic,,
36.8857999470756,-1.25603007597641,8891997084,node,12,,*,,,,,107380437,,,,177d04c6a4794363a150cfcf82ff0a3c,,,,,,0,1,,2021/07/04 08:44:18,,,,,Faith Healer,,GY_OSM,,,,,alternative,,
34.9213954940207,-0.445550330516625,3195125806,node,6,,clinic,,,,,26879806,,,,af2b6cfa862c4aa9a362c7db958d8d02,,,,,,0,1,,2014/11/19 05:30:22,,,,,,,meredithr144,,,,,,,
36.8863666475492,-1.24738330466261,2405886003,node,12,,pharmacy,,,,,17202513,,,,5ffccda6d9b34a44b72a392e4a45f1f4,,,,,,0,1,,2013/08/03 10:56:31,,,,,St. Luke Chemist and Medical Clinic,,PrimusK,,,,yes,,,
,,26952844,way,15,,hospital,,,,,83696072,,,,62cd2ed6a185462b97792d4d6b2e3887,,,,,,0,10,yes,2020/04/17 09:26:40,,,,,Block F,,_aahu_,,,,,hospital,,
36.8799540725263,-1.25771182102915,8962922300,node,12,,clinic,,,,,108887077,,,,36cd3cd4e0a049bb911f2a6b1d80975e,,,,,,0,1,,2021/07/30 11:25:52,,,,,Catholic Dispensary Kariobangi,,GY_OSM,,,,,clinic,,
,,797980886,way,18,,hospital,,Malindi Road,,,84343062,,,,bbac8a8d05504328a7896dde6acc071f,,,,,,0,1,,2020/04/29 13:35:34,,,,Mtwapa,Swiss Cottage Hospital Mtwapa,,_aahu_,,,,,hospital,,
36.8639366746569,-1.26059201059763,4503972775,node,18,,pharmacy,,,,,64908104,,,,96f5cf68628f4092bb13d90c508398b5,,08:00-22:00,operational,,,0,3,,2018/11/26 18:40:11,,,,,Vincent Chemist Mabatini,,confusedbuffalo,,,,,,private,
,,797407940,way,12,,hospital,,,,,84266338,,,,7822f98aecec4f7aa106f01b904e18df,,,,,,0,1,,2020/04/28 12:20:45,,,,,AIC Nyakach Dispensary,,_aahu_,,,,,hospital,,
36.8656662803767,-1.26047860344769,2385083681,node,21,,pharmacy,,,,,19292003,,,,1507da6bbf6f4cad8fe8163df6784355,,Mo-Fr 08:30-20:00,operational,,,0,2,,2013/12/05 16:14:14,,,,,Rocks medical clinic,,Manu1400,,,,yes,,private,
36.7468488633977,-1.2900006722532,8074036743,node,15,,pharmacy,,,,,93408841,,,,9975fa27518d4a27959630c7b4345712,,,unknown,,,0,1,,2020/11/02 09:38:34,,,,,Kawangware Chemist,,Peter Agenga,,,,,,unknown,
36.8925999336632,-1.25128005144799,8891997074,node,12,,*,,,,,107380437,,,,a83b3b075a2b4a01b6c533f48c75ce7d,,,,,,0,1,,2021/07/04 08:44:18,,,,,Faith healer,,GY_OSM,,,,,alternative,,
,,573137408,way,9,,hospital,,,,,84329070,,,,22fa9c18e29d4897b5c54bc277b99603,,,,,,0,2,,2020/04/29 10:14:20,,,,,,,_aahu_,,,,,hospital,,
35.7432221570826,0.485365545063104,5781471255,node,15,,hospital,,,,,75323357,,,,8a770a9f0e314d0b97e0d38405d00734,always,,,,,0,3,,2019/10/05 16:49:33,,,,,Baringo County referral hospital Surgical Ward,,mikelmaron,,,,yes,,,
,,792908506,way,21,,hospital,,,,,83707244,,,,d2b32a6721f54106bfeaddf2f2eb9bd2,,08:00-20:30,operational,,,0,1,,2020/04/17 12:27:57,,,,,jagin hospital clinic,,_aahu_,,,,,hospital,private,
,,48310439,way,12,,hospital,,,,,83592223,,,,d661742afc7e4d66ba0a599138bab51d,,,,,,0,2,,2020/04/15 12:23:30,,,,,MSF Belgium HIV Clinic,,_aahu_,,,,,hospital,,
39.7235827851948,2.4941906483574,3693575970,node,9,,clinic,,,,,33293993,,,,240c9b43b6624f618ef9dc849f42203b,,,,,,0,1,,2015/08/12 15:13:59,,,,,Anole Dispensary,,ELIJAH LWEVO,,,,,,,
,,792870363,way,18,,hospital,,Muhoho Avenue,,,83700266,,,,c085f59f70f14e4fa20c6c6fc5733de8,,,,,,0,1,,2020/04/17 10:30:41,,,,Nairobi,Nairobi South Medical Centre,,_aahu_,,,,,hospital,,
34.7542834787935,-0.121437808955761,8191017985,node,15,,clinic,,,,,95232568,,,,838a4cb28c3449969da440afa516ae02,,,operational,,,0,1,,2020/12/03 14:27:35,,,,,Afya Check,,Peter Agenga,,,,,,private,
36.7775526967316,-1.31303037031759,696655680,node,24,,pharmacy,,,,,95473034,,,,1ef3508adc3044e18eba100ead8bb92c,,07:00-13:00,operational,,,0,7,,2020/12/08 09:06:16,,,,,Neema,,muindre,,,,yes,pharmacy,private,
,,792855252,way,12,,hospital,,,,,83697552,,,,db126ebaf43944ebaf37b66cfeb18dba,,,,,,0,1,,2020/04/17 09:51:34,,,,,Sidindi Medical clinic,,_aahu_,,,,,hospital,,
34.7896852850372,-0.084132640139472,8190988798,node,15,,hospital,,,,,95232009,,,,21b901d9a8bd40dd974ad92783687f9b,,,operational,,,0,1,,2020/12/03 14:17:19,,,,,Star Hospital Kisumu Annex,,Peter Agenga,,,,,,private,
36.822578436561,-1.26216286307138,9136812246,node,27,,hospital,"general;gynaecology;paediatrics;dentist;orthopaedics;radiology;urology;physiotherapy;surgery;cardiology;neurology;plastic_surgery",3rd Parklands Avenue,,,111945526,,,,387c6c503db241a4ac6cb6332db7fbf6,,,,,,0,1,yes,2021/10/01 06:00:30,Mediplaza,,,Nairobi,Mediheal Group of Hospitals - Parklands,,Dandanjo,,,,,hospital,,
36.7750930272453,-1.31113463527683,701794601,node,21,,pharmacy,,,,,17586567,,,,8a161442715640bcad27045b4ee2ffb9,,09:00-21:00,operational,,,0,5,,2013/08/30 10:39:13,,,,,Sisi Chemist,,muindre,,,,no,,private,
34.6107886492242,-0.001395712104028,4599996001,node,9,,clinic,,,,,45054839,,,,ec54fda7fbf142549e2a7ba4d5564eb7,,,,,,0,1,,2017/01/10 16:19:28,,,,,University Clinic,,Ambuchi,,,,,,,
36.7939862560936,-1.31209235153344,4965328915,node,18,,clinic,,,,,72498627,,,,d98fc30060ca4a55a1a983912489531a,,"Mo-Fr 08:00-17:00, Sa 08:00-13:00",operational,,,0,2,,2019/07/22 05:09:46,,,,,FHOK- Family Care Medical Centre,,HubMiner,,,,,,ngo_cbo,
,,460688519,way,18,,hospital,,,Cottolengo Brothers,,53843079,,,,71fd754640874eb18e65972cdb612130,,,,,,0,2,,2017/11/16 14:31:00,,,,Chaaria,Cottolengo Hospital,,Johnwhelan,yes,,,,,,
36.7412616543803,-1.28675000256445,8074231261,node,15,,,,,,,93412955,,,,0576bd68e8fc41babd606985c0ac9594,,,operational,,,0,1,,2020/11/02 10:34:33,,,,,Jewish Path Laboratory Ultrasound,,Peter Agenga,,,,,laboratory,ngo_international,
36.8389444377835,-1.30713403671115,1483304307,node,12,,pharmacy,,,,,9674658,,,,843ecdb6443b4a73bbf263ace5eef4f2,,,,,,0,1,,2011/10/28 09:05:14,,,,,chemist,,kevole,,,,no,,,
35.7244199557028,0.046448861762656,5798859907,node,15,,hospital,,,,,75323339,,,,5f698e6777324006bbc4a2a85dba517f,always,,,,,0,5,,2019/10/05 16:48:45,,,,,Eldama Ravine Sub-County Referral Hospital- Opd Block,,mikelmaron,,,,yes,,,
34.768848292843,-0.114101715841201,8191015913,node,15,,clinic,,,,,95232455,,,,91aec4362fda4505aa2459efa61d4b8d,,,operational,,,0,1,,2020/12/03 14:25:47,,,,,Kowino Dispensary,,Peter Agenga,,,,,,county_government,
,,797375161,way,12,,hospital,,,,,84261279,,,,06309bbfba1f471493245ba6b41afa7f,,,,,,0,1,,2020/04/28 11:05:01,,,,,Emuhaya District Hospital,,_aahu_,,,,,hospital,,
35.9876254616723,0.47188375672269,6807623050,node,15,,clinic,,,,,74664028,,,,b2375a675ae94960a566024f409ba039,often,,,,,0,1,,2019/09/19 10:14:38,,,,,Medical Clinic,,Arap Kobilo,,,,no,,,
36.8796433553757,-1.24756401849504,2405854915,node,9,,hospital,,,,,17202101,,,,881b6f7dfde34274820a7c98b0d55dde,,,,,,0,1,,2013/08/03 10:12:14,,,,,Green wood medical clinic,,PrimusK,,,,,,,
35.8959499882736,0.570549988825206,6788466888,node,15,,clinic,,,,,75308155,,,,600da28ad8ad449195ffc11a2c3cc78c,always,,,,,0,3,,2019/10/05 03:48:50,,,,,Barsemoi,,mikelmaron,,,,yes,,,
36.8965207365107,-1.31791207454486,8168754213,node,12,,hospital,,,,,94858206,,,,f18ea855ca7f4bbd9565361eebf5a515,,,,,,0,1,,2020/11/26 20:09:07,,,,,Bliss Medical Center Pipeline,,obraynt456,,,,,hospital,,
,,482525706,way,9,,pharmacy,,,,,47131902,,,,5c735f44d80f4286adf9d56f261eccf5,,,,,,0,1,,2017/03/24 18:48:01,,,,,Moonlight Chemist,,DeirdreMcCormick,,,,,,,
40.3603167419798,1.66942654732836,3781927480,node,9,,clinic,,,,,34567731,,,,e41bc0b27780438eafd17eeb66f732f1,,,,,,0,1,,2015/10/11 11:54:27,,,,,Argane Dispensary,,ELIJAH LWEVO,,,,,,,
,,580534889,way,18,,hospital,,Chemitan Road,,,84454721,,,,9d7a7fe91b024d48b0415f367235c2ff,,,,,,0,2,,2020/05/01 07:22:30,,,,Litein,AIC Litein,,_aahu_,,,,,hospital,,
36.8705999524037,-1.31073004081065,8894592637,node,12,,clinic,,,,,107429683,,,,4746ffda6a854938923e21a6ceb3ab37,,,,,,0,1,,2021/07/05 09:34:43,,,,,St. Joans Medical Center,,GY_OSM,,,,,clinic,,
36.8453051288257,-1.26526852583524,1110239846,node,12,,pharmacy,,,,,65089092,,,,1f420fc1f570439282bd513eb5e14d74,,,,,,0,2,,2018/12/02 08:18:01,,,,,East chem medical,,Humus015,,,,yes,,,
39.4073177366611,-3.55536356136156,3421461757,node,12,,hospital,,,,,30194481,,,,669f57e76e1e46b18c853acb9f97b0ed,,,,,,0,2,,2015/04/13 18:07:51,,,,,mitangani dispensary,,omino,,,,,,government,
,,726499382,way,9,,hospital,,,,,74688127,,,,ca20b094465349e898eaff2643155c38,,,,,,0,1,,2019/09/19 17:39:29,,,,,,,Stanley Kariuki,,,,,hospital,,
34.1257064549008,0.536138839717609,3999155390,node,12,,clinic,,,,,37124851,,,,3b0ce946896b4730811f70fd13a74130,,,,,,0,1,,2016/02/10 13:48:53,,,,Buteba,St Louice Medical Clinic and Laboratory Services,,naturinda,,,,,,,
,,797820485,way,21,,hospital,,Biashara Street Kiambu,Dr. Muiru,,95098289,,,,30c99522039b4e72b71789d03553344a,,,,,,0,2,,2020/12/01 13:54:42,,,,Kiambu,Kiambu Medical Centre,,DingoKG,,,,,hospital,,
36.7732726455141,-1.30960870980408,701794627,node,24,,pharmacy,,,,,62017639,,,,9cd8eeea3c684e4ca25cb586c77ac9c9,,10:00-22:00,operational,survey,,0,6,,2018/08/26 23:06:59,,,,,Rahisi Pharmacy,,Arthur2e5,,,,no,,private,
,,792429935,way,12,,hospital,,,,,83629713,,,,3fa08feacc25431bbdff2d57dcd90567,,,,,,0,1,,2020/04/16 07:00:19,,,,,EVA MEDICAL CLINIC,,_aahu_,,,,,hospital,,
,,798373822,way,12,,hospital,,,,,84415465,,,,4ffb89b5df4f4f549af39fb1f4a9bab4,,,,,,0,1,,2020/04/30 13:10:26,,,,,Chewele Dispensary,,_aahu_,,,,,hospital,,
34.7748527530004,-0.085142408014775,8214402668,node,15,,pharmacy,,,,,95631243,,,,d82f3628ece64ef5998d5347fcfb04e6,,,operational,,,0,1,,2020/12/10 17:00:58,,,,,Chemist,,Peter Agenga,,,,,,private,
36.7945255477438,-1.31127980983979,612011361,node,18,,pharmacy,,,,,14173527,,,,f336d66e5ead4bb2ad02293200f7b63c,,Mo-Fr 08:00-20:00,operational,,,0,7,,2012/12/06 11:04:59,,,,,New Life Herbal Clinic,,muindre,,,,,,private,
,,797918669,way,18,,hospital,,,,,84335949,,,,0c89a6ccbd7741139d602891d5f9b07d,always,,,,,0,1,,2020/04/29 11:44:38,,,,,Eldama Ravine Sub-County Referral Hospital,,_aahu_,,,,yes,hospital,,
34.7864349506246,-0.079140043333183,8190992979,node,15,,clinic,,,,,95231705,,,,ae13f52a045a4a3ea38a27536aec07d4,,,operational,,,0,1,,2020/12/03 14:11:43,,,,,Bridge Family Care And Cancer Centre,,Peter Agenga,,,,,,private,
36.8494758800258,-1.2628340020585,4502203219,node,18,,pharmacy,,,,,72498627,,,,118df0d73e0842a7973ef7455bf84067,,07:00-18:30,operational,,,0,3,,2019/07/22 05:09:46,,,,,St Clare Chemist and Lab Services,,HubMiner,,,,,,private,
36.7452499315483,-1.28613007700574,8047604834,node,15,,clinic,,,,,93124659,,,,e34777cfcbf54e24835804c8bd8598e8,,,operational,,,0,2,,2020/10/27 13:27:40,,,,,Fourty Six Medical Center,,Nordpfeil,,,,,,private,
35.984869994823,0.477413298246262,6979687003,node,9,,hospital,,,,,77253096,,,,8cb681f7cf46494d9b3e4c9608c9cdda,,,,,,0,3,,2019/11/19 02:26:10,,,,,Sub County Referral Hospital,,mikelmaron,,,,,,,
36.6630023390201,-1.2450156684732,7321526376,node,48,,clinic,"paediatrics;vaccination",,private,water_works,82517310,"private;public",,,ed47b4b63c924b02a988b0d47b411f32,grid,24/7,operational,,,0,1,yes,2020/03/23 10:20:44,,,"laboratory;ultrasound",,Premier Medical centre,,muindre,no,,,yes,"doctor;laboratory;pharmacy",private,
,,792838181,way,30,,hospital,,Lungalunga-Ramisi road,,,83694124,,,0727212378,6d26cb0147a04b17994472cae003c7ba,,08:00-16:30,operational,,,0,1,,2020/04/17 08:56:15,,,,Kwale,Vinzangalaweni Dispensary,,_aahu_,,,,,hospital,ministry_of_health,
36.8666201409579,-1.25508493257456,2378918234,node,21,,pharmacy,,,,,64908288,,,,4cc7c877365140f8b563b36a8499ba1d,,08:00-21:00,operational,,,0,3,,2018/11/26 18:46:47,,,,,STJAMES MEDICAL CENTER,,confusedbuffalo,,,,ST.JAMES MEDICAL CLINIC,,private,
37.8733242630232,-1.06113892488969,2877935301,node,9,,hospital,,,,,28861958,,,,09abd5ede8ba44cc9a7467a5ea85218a,,,,,,0,2,,2015/02/15 12:29:10,,,,,Kakululo dispensary,,muindre,,,,,,,
36.7922036767457,-1.3147947609356,874841892,node,18,,pharmacy,,,,,14185379,,,,48bd223f077f4966b744ff7f6c5e41ec,,08:00-20:00,,,,0,3,,2012/12/07 09:55:29,,,,,Community Chemist,,omino,,,,no,,private,
36.4345129996146,-1.39331056253286,6474778874,node,12,,clinic,,,,,70264175,,,,64a1b4ca8d364d0ba71c1789f33371d8,,Th,,,,0,1,,2019/05/15 08:00:05,,,,,Mobile Clinic,,AliceCornia,,,,,,,
36.8256635636621,-1.30663900150972,6830399994,node,15,,hospital,,,,,109602180,,,,0f6fc80143674a32911bfa56126f44c0,,,,,,0,2,,2021/08/13 04:29:18,,,,Nairobi,Nairobi West,,LewdWarrior,,,,,hospital,,
36.748410663416,-1.29170437789224,8074036803,node,15,,pharmacy,,,,,93486282,,,,d57be067f1184c64bfa2db6d3c7662f1,,,unknown,,,0,2,,2020/11/03 13:29:34,,,,,Gg,,Nordpfeil,,,,,,unknown,
,,134752349,way,24,,hospital,,,,,83692867,,,+254726237052,f0330bed3eb345068837071550984327,,Mo-Fr 08:30-16:30,operational,,,0,2,,2020/04/17 08:38:11,,,,,Msulwa Dispensary,,_aahu_,,,,,hospital,other,
36.7423382260239,-1.28422336167182,8074036794,node,15,,pharmacy,,,,,93408841,,,,8a09c0e163824696919eb1e3b8101398,,,unknown,,,0,1,,2020/11/02 09:38:34,,,,,Janjay Chemists,,Peter Agenga,,,,,,unknown,
,,792488919,way,12,,hospital,,,,,83641449,,,,409ccee15e584a0a99256c692da1a582,,,,,,0,1,,2020/04/16 10:08:50,,,,,Grace Medical Clinic,,_aahu_,,,,,hospital,,
,,856018038,way,24,,hospital,general,,Kinondo Hospital,,92058091,,,,a1bd9a09b1fc4a1fadff2cea4aa27448,,,,,,0,1,yes,2020/10/06 15:24:17,,,,,Kinondo Health Center,,Edward Salim,,,,,hospital,community,
,,792812409,way,12,,hospital,,,,,83688097,,,,0c04d8a10aad47c89c1be95398bd975a,,,,,,0,1,,2020/04/17 07:28:07,,,,,Joy Medical Clinic,,_aahu_,,,,,hospital,,
36.856839968697,-1.2631868801821,4503959148,node,18,,pharmacy,,,,,64908216,,,,0dc9e2b36f2a4a088f38b2a0a36d157b,,07:00-22:00,operational,,,0,3,,2018/11/26 18:44:30,,,,,Pona 3 Dispensary,,confusedbuffalo,,,,,,private,
36.8667686682821,-1.31146253532899,1432508043,node,12,,pharmacy,,,,,18133903,,,,1a578e022ba4442ca3c7b8cb7270a7e6,,,,,,0,2,,2013/10/01 20:38:44,,,,,Riverside medical clinic,,mathias_on_the_road,,,,yes,,,
36.8580696777115,-1.26446755116797,8062878785,node,15,,clinic,,Mau Mau,,,93738077,,,,c09fbc5dfd37444eb6ec9c02bbfeedbe,,,,,,0,2,,2020/11/08 12:50:18,,,,,Kwa Alex Medical,,fondolucy,,,,yes,,,
36.8492871195663,-1.31377904190904,1453973005,node,12,,pharmacy,,,,,9462517,,,,6a7ae7f90da74cb39c8f3f8dea0400e9,,,,,,0,2,,2011/10/03 17:47:38,,,,,chemist,,Blasio,,,,chemist,,,
40.4131838360471,0.613962463750823,3713209246,node,9,,pharmacy,,,,,33564237,,,,41d4d0eb000743b49400dccceaa7ca58,,,,,,0,1,,2015/08/25 08:18:18,,,,,Biyamathow Dispensary,,ELIJAH LWEVO,,,,,,,
35.6644703210919,0.491317031592416,5779197183,node,15,,clinic,,,,,62203030,,,,d97e69adc9ae4d448a124cf1acf7bd36,sometime,,,,,0,4,,2018/09/01 17:28:04,,,,,Salawa Catholic Private Health Clinic,,mueschel,,,,yes,,,
36.7289112553302,-1.29006311743183,8074036759,node,15,,pharmacy,,,,,93408841,,,,bd8ae8ca9b00438985c9b9b10f1cf921,,,unknown,,,0,1,,2020/11/02 09:38:34,,,,,Juben,,Peter Agenga,,,,,,unknown,
36.6636191632747,-1.24504492131527,7321454586,node,27,,pharmacy,,,,water_works,82515960,,,,bdc01786c51347d6840c8dad6494e98e,grid,,operational,,,0,2,,2020/03/23 09:52:28,,,,,Begat Chemist,,muindre,,,,yes,pharmacy,private,
36.8891999822789,-1.251700068616,8891905581,node,12,,clinic,,,,,107379304,,,,68972547284248228a8f12e5416dd2ab,,,,,,0,1,,2021/07/04 08:08:24,,,,,Korogocho Health Centre,,GY_OSM,,,,,clinic,,
36.8705999524037,-1.31073004081065,8895109506,node,12,,laboratory,,,,,107443189,,,,5edf77f242e64d9f8c1afb47fc3da1ca,,,,,,0,1,,2021/07/05 13:38:30,,,,,St. Joans Medical Center,,GY_OSM,,,,,laboratory,,
36.7889223292913,-1.30751071943976,612009235,node,21,,pharmacy,,,,,14173527,,,,7bf99aa017784215bb6c9e1a2316daec,,Mo-Fr 08:30-20:00,operational,,,0,5,,2012/12/06 11:04:56,,,,,Chemist,,muindre,,,,yes,,private,
36.8169124376538,-1.26088881378899,5340923453,node,18,,clinic,,2nd Parklands Avenue,,,65528119,,,,6e8e7a285b4141d99bcf4f5cb928fea8,,,,,,0,3,,2018/12/16 18:02:43,,,,Nairobi,Mathura,,DingoKG,,,,,clinic,,
,,798373821,way,12,,hospital,,,,,84415465,,,,c079eacacbbf4864a790bbcd472bc79e,,,,,,0,1,,2020/04/30 13:10:26,,,,,Star Hospital,,_aahu_,,,,,hospital,,
36.8820090637274,-1.31811852082004,1417861337,node,12,,pharmacy,,,,,9164964,,,,a166f62759504d01b518064770078a2f,,,,,,0,1,,2011/08/30 08:51:16,,,,,Mediva Chemist,,kalonje,,,,yes,,,
36.8910999920903,-1.24826005173458,8891997086,node,12,,*,,,,,107380437,,,,5472269aafa74cf6818ae9d141497d19,,,,,,0,1,,2021/07/04 08:44:18,,,,,Faith healer,,GY_OSM,,,,,alternative,,
36.7827121772301,-1.31442327498695,612004553,node,24,,pharmacy,,,,,63102011,,,0714201192,bbdf0d1b23894bd5be4e6f049cfc0f1a,,Mo-Fr 07:30-20:00,operational,,,0,7,,2018/10/01 17:45:33,,,,,lakaside chemist,,Palolo,,,,yes,,private,
36.7719373245195,-1.30766603610556,4963203883,node,21,,clinic,,,,,72498627,,,0712382995,8e4a53a566db465eaf8f1d19fea639ab,,08:00-17:00,operational,,,0,2,,2019/07/22 05:09:46,,,,,Kianda 42 Dispensary Beyond Zero,,HubMiner,,,,,,ministry_of_health,
36.758632142879,-1.27692314310283,8074036753,node,15,,pharmacy,,,,,93408841,,,,fde942ab8d2643c18f474cea624f1eaa,,,unknown,,,0,1,,2020/11/02 09:38:34,,,,,Joy Enterprise,,Peter Agenga,,,,,,unknown,
36.7756492503399,-1.31113195306781,701794605,node,21,,pharmacy,,,,,6012696,,,,f8f1cced2b2042559d014bc23cc9f0e3,,08:00-17:30,operational,,,0,3,,2010/10/11 15:26:03,,,,,Ayany Chemist,,ebrelsford,,,,no,,private,
,,571404106,way,15,,hospital,,,,,75323347,,,,257bbce2b3f04227ac13426605477c40,always,,,,,0,3,,2019/10/05 16:49:02,,,,,Eldama Ravine Sub-County Referral Hospital-Mortuary,,mikelmaron,,,,yes,,,
35.8915399337379,0.464849998855584,6788466895,node,15,,clinic,,,,,75308155,,,,5cc6950ebddc4447a21e47283b0520d2,often,,,,,0,3,,2019/10/05 03:48:50,,,,,Kimalel Dispensary,,mikelmaron,,,,yes,,,
